Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	selec.file	org.sound.files	split.sels	peak.freq	duration	SNR
10222.28599	10222.330266165	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	108.2577	13597	Spectrogram 1	1	53345.725	61152.416	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	57.6171875	0.0442761649999994	1.31424088206543
10222.43969	10222.496880047	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	108.4114	13598	Spectrogram 1	1	49070.632	65241.636	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	58.7890625	0.057190047000006	0.242388025524826
10222.48769	10222.506138402	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	108.4594	13599	Spectrogram 1	1	71375.465	83828.996	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	75.9765625	0.0184484020000042	0.0201590427848701
10222.70359	10222.741716699	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	108.6753	13600	Spectrogram 1	1	51301.115	68587.361	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	66.6015625	0.0381266990000029	-0.88042633404658
10222.73369	10222.764437337	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	108.7054	13601	Spectrogram 1	1	71933.086	88661.71	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	86.5234375	0.0307473370000082	0.337087785664469
10223.55289	10223.574413136	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	109.5246	13602	Spectrogram 1	1	69888.476	85873.606	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	82.6171875	0.0215231360009938	0.545525535121585
10224.18479	10224.240750154	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	110.1565	13603	Spectrogram 1	1	49628.253	63197.026	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	54.8828125	0.0559601540000045	0.956353021486511
10224.68109	10224.702613136	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	110.6528	13604	Spectrogram 1	1	55390.335	64126.394	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	61.1328125	0.021523135999999	1.40925771015584
10224.68839	10224.737585739	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	110.6601	13605	Spectrogram 1	1	68215.613	87546.468	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	75.5859375	0.0491957389999982	0.405200654356075
10225.03709	10225.085670793	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	111.0088	13606	Spectrogram 1	1	52416.357	66171.004	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	56.4453125	0.0485807929999993	0.870204912849026
10225.62489	10225.67777542	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	111.5966	13607	Spectrogram 1	1	52230.483	66171.004	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	63.4765625	0.0528854200000097	3.5844968725895
10225.48409	10225.512377551	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	111.4558	13608	Spectrogram 1	1	50371.747	60780.669	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	58.3984375	0.0282875510000054	2.48323143621205
10225.97979	10226.012997124	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	111.9515	13609	Spectrogram 1	1	55947.955	67657.993	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	61.1328125	0.0332071240000005	0.169881288550138
10226.00869	10226.057270793	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	111.9804	13610	Spectrogram 1	1	68773.234	89033.457	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	85.3515625	0.0485807929999993	0.822681830462328
10226.90959	10226.957555846	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	112.8813	13611	Spectrogram 1	1	49070.632	62081.784	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	56.0546875	0.047965846000011	1.02488088289284
10227.27919	10227.349908875	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	113.2509	13612	Spectrogram 1	1	68959.108	90334.572	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	74.0234375	0.0707188749999972	1.08979962314623
10227.64769	10227.7042651	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	113.6194	13613	Spectrogram 1	1	49256.506	60780.669	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	56.0546875	0.0565751000000034	0.61135038085966
10227.80879	10227.869669728	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	113.7805	13614	Spectrogram 1	1	47769.517	62825.279	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	57.6171875	0.0608797280000033	0.174893711145916
10227.97049	10228.014766165	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	113.9422	13615	Spectrogram 1	1	46840.149	54275.093	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	52.1484375	0.0442761649990047	0.0712243605682752
10228.22389	10228.265091432	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	114.1956	13616	Spectrogram 1	1	49628.253	67100.372	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	59.1796875	0.041201431999994	1.28657948968825
10228.87529	10228.913416698	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	114.847	13617	Spectrogram 1	1	53159.851	68401.487	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	66.6015625	0.0381266979999992	-0.0184627048151485
10228.90789	10228.944171858	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	114.8796	13618	Spectrogram 1	1	70817.844	89033.457	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	86.9140625	0.0362818580000095	0.126915783043197
10229.94659	10229.977337337	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	115.9183	13619	Spectrogram 1	1	56691.45	68959.108	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	63.8671875	0.0307473369989992	1.06414313665265
10230.56059	10230.623314568	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	116.5323	13620	Spectrogram 1	1	67843.866	87546.468	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	75.9765625	0.062724567999993	0.472129582995242
10230.43639	10230.491735207	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	116.4081	13621	Spectrogram 1	1	56691.45	65985.13	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	60.7421875	0.0553452070009968	0.270553985295055
10230.80479	10230.850911006	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	116.7765	13622	Spectrogram 1	1	52230.483	61895.911	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	55.6640625	0.046121006000007	0.350874635831587
10232.10289	10232.171149089	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	118.0746	13623	Spectrogram 1	1	68029.74	89219.331	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	84.1796875	0.0682590889999943	1.16434269206092
10232.09979	10232.114548722	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	118.0715	13624	Spectrogram 1	1	52973.978	62453.532	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	57.2265625	0.0147587219999963	1.56137481325125
10234.98019	10235.020776485	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	120.9519	13626	Spectrogram 1	1	68401.487	85130.112	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	74.4140625	0.0405864850000057	0.626675504862761
10234.62899	10234.65912239	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	120.6007	13627	Spectrogram 1	1	39219.331	44237.918	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	42.7734375	0.0301323899999915	1.57160319683791
10235.59469	10235.626052284	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	121.5664	13628	Spectrogram 1	1	50743.494	65055.762	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	56.4453125	0.0313622839999965	1.94488007475128
10235.61439	10235.670350154	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	121.5861	13629	Spectrogram 1	1	66542.751	84200.743	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	80.2734375	0.0559601540000045	0.0905917669948195
10235.87579	10235.921296059	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	121.8475	13630	Spectrogram 1	1	65241.636	84386.617	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	82.2265625	0.0455060590000045	0.744256080687692
10236.94579	10237.03065265	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	122.9175	13631	Spectrogram 1	1	68773.234	95167.286	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	81.4453125	0.0848626499989962	0.348118597136674
10237.48119	10237.53592026	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	123.4529	13632	Spectrogram 1	1	57249.071	62081.784	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	60.3515625	0.0547302599999995	0.827603741632126
10237.71549	10237.754231645	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	123.6872	13633	Spectrogram 1	1	57806.691	69516.729	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	61.5234375	0.0387416449989928	1.02279861385428
10237.74749	10237.797915633	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	123.7192	13634	Spectrogram 1	1	70817.844	95910.781	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	74.0234375	0.0504256330000032	0.0641989904270104
10237.86739	10237.915970793	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	123.8391	13635	Spectrogram 1	1	56133.829	63940.52	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	61.1328125	0.0485807929999993	2.42424578082552
10238.35899	10238.41925478	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	124.3307	13636	Spectrogram 1	1	49070.632	57063.197	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	53.3203125	0.0602647800000113	0.200869344829732
10238.60919	10238.664535207	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	124.5809	13637	Spectrogram 1	1	49256.506	61710.037	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	58.0078125	0.055345207000002	0.160363711482419
10238.65839	10238.736488237	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	124.6301	13638	Spectrogram 1	1	65427.509	87732.342	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	84.1796875	0.0780982370000061	0.447383816862306
10238.99199	10239.037496059	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	124.9637	13639	Spectrogram 1	1	72490.706	94423.792	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	80.6640625	0.0455060589999903	1.07878699218508
10239.40399	10239.437812071	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	125.3757	13640	Spectrogram 1	1	49256.506	58736.059	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	52.1484375	0.0338220709990082	1.37522784050733
10239.29829	10239.327807444	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	125.27	13641	Spectrogram 1	1	68215.613	87360.595	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	85.7421875	0.0295174440000068	0.829570729237847
10239.98469	10240.038805314	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	125.9564	13642	Spectrogram 1	1	64684.015	82527.881	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	74.4140625	0.0541153140000006	1.88230462581238
10240.61619	10240.659236272	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	126.5879	13643	Spectrogram 1	1	48698.885	63568.773	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	57.6171875	0.043046271999998	2.06615739906694
10240.64139	10240.691200686	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	126.6131	13644	Spectrogram 1	1	64869.888	84758.364	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	81.8359375	0.0498106860000007	0.852516915640254
10240.77139	10240.805827017	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	126.7431	13645	Spectrogram 1	1	47955.39	57620.818	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	52.9296875	0.0344370170000019	0.626845190421973
10241.03339	10241.097959408	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	127.0051	13646	Spectrogram 1	1	49442.379	63568.773	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	53.7109375	0.064569407999997	0.450665543708625
10242.21899	10242.303237703	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	128.1907	13647	Spectrogram 1	1	52416.357	66356.877	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	64.6484375	0.0842477030000168	0.452531888087893
10242.29029	10242.354244461	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	128.262	13648	Spectrogram 1	1	69144.981	86988.848	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	83.7890625	0.0639544610000087	-0.572091621512919
10242.40469	10242.456345526	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	128.3764	13649	Spectrogram 1	1	50185.874	58736.059	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	51.7578125	0.0516555260000189	0.0425429778114075
10242.54239	10242.600809941	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	128.5141	13650	Spectrogram 1	1	53717.472	62453.532	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	58.3984375	0.0584199409999826	1.10419648170549
10243.37939	10243.426125952	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	129.3511	13651	Spectrogram 1	1	68029.74	90706.32	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	85.3515625	0.0467359520000059	0.126118241415125
10243.66219	10243.710770793	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	129.6339	13652	Spectrogram 1	1	71375.465	90334.572	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	81.8359375	0.0485807929999851	0.137810580082494
10243.89409	10243.947590366	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	129.8658	13653	Spectrogram 1	1	51858.736	64126.394	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	62.3046875	0.0535003659999802	1.09781162204115
10245.39809	10245.473113502	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	131.3698	13654	Spectrogram 1	1	52973.978	60966.543	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	58.0078125	0.0750235019999934	0.817985384774559
10245.55239	10245.624338769	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	131.5241	13655	Spectrogram 1	1	65427.509	88289.963	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	83.0078125	0.071948768999988	1.50825388421385
10246.33799	10246.379806379	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	132.3097	13656	Spectrogram 1	1	48513.011	68773.234	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	66.2109375	0.0418163790000108	1.34517007184054
10246.74199	10246.790570793	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	132.7137	13657	Spectrogram 1	1	52788.104	63382.9	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	58.3984375	0.0485807930000135	0.895046807228991
10248.41409	10248.456521326	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	134.3858	13658	Spectrogram 1	1	51301.115	63382.9	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	56.4453125	0.0424313260000133	0.964462060841873
10249.54639	10249.615264036	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	135.5181	13659	Spectrogram 1	1	47397.77	58550.186	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	53.3203125	0.0688740359999827	0.746552749958377
10250.09299	10250.192611372	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	136.0647	13660	Spectrogram 1	1	46654.275	63754.647	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	52.5390625	0.0996213720000014	0.0378874959159692
10249.69329	10249.720962603	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	135.665	13661	Spectrogram 1	1	49814.126	61524.164	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	52.5390625	0.0276726030000134	0.73949141882109
10249.70809	10249.735762603	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	135.6798	13662	Spectrogram 1	1	65055.762	79553.903	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	75.1953125	0.0276726030000134	0.0429392348160138
10250.65409	10250.726038769	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	136.6258	13663	Spectrogram 1	1	47211.896	63754.647	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	56.0546875	0.071948768999988	-0.394707444851862
10250.51939	10250.566740899	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	136.4911	13664	Spectrogram 1	1	67843.866	84014.87	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	79.8828125	0.0473508990000084	0.771770784185629
10253.59639	10253.625292497	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	139.5681	13665	Spectrogram 1	1	49070.632	59851.301	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	53.3203125	0.0289024970000185	1.38111573082995
10255.82999	10255.889024887	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	141.8017	13666	Spectrogram 1	1	53159.851	68587.361	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	63.4765625	0.0590348869999957	1.43014164309022
10255.87549	10255.897013136	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	141.8472	13667	Spectrogram 1	1	70446.097	89776.952	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	85.7421875	0.0215231360000132	-0.139098147817721
10257.59989	10257.659539834	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	143.5716	13668	Spectrogram 1	1	52602.23	59293.68	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	56.4453125	0.0596498339999982	0.0766256031950475
10259.22049	10259.287519195	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	145.1922	13669	Spectrogram 1	1	50371.747	61710.037	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	59.9609375	0.0670291949999751	1.36073377923754
10259.37239	10259.451103183	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	145.3441	13670	Spectrogram 1	1	65985.13	92750.929	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	79.8828125	0.0787131829999907	0.303115956273716
10259.61159	10259.678619195	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	145.5833	13671	Spectrogram 1	1	46840.149	60408.922	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	51.7578125	0.0670291950000035	-0.00422683597238454
10259.76959	10259.808331645	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	145.7413	13672	Spectrogram 1	1	50929.368	65613.383	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	60.3515625	0.038741645000016	1.59200397475076
10259.80039	10259.820068296	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	145.7721	13673	Spectrogram 1	1	70817.844	88847.584	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	83.3984375	0.019678295999995	1.86789847245795
10259.89729	10259.954480047	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	145.869	13674	Spectrogram 1	1	51486.989	60594.796	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	57.2265625	0.057190047000006	-0.777182769628953
10262.26449	10262.363496425	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	148.2362	13675	Spectrogram 1	1	51115.242	59851.301	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	56.4453125	0.0990064249999989	-0.405324429382613
10261.75839	10261.812505314	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	147.7301	13676	Spectrogram 1	1	54832.714	63382.9	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	61.9140625	0.0541153140000006	0.555669932153716
10262.13539	10262.160602816	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	148.1071	13677	Spectrogram 1	1	71747.212	82713.755	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	77.9296875	0.0252128159999927	1.26866671838995
10262.68659	10262.712417763	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	148.6583	13678	Spectrogram 1	1	48327.138	55576.208	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	53.3203125	0.0258277629999952	2.1730918412051
10263.30029	10263.318123456	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	149.272	13679	Spectrogram 1	1	48698.885	59479.554	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	57.6171875	0.0178334560000053	2.88626727380205
10264.54229	10264.596405313	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	150.514	13680	Spectrogram 1	1	61895.911	93494.424	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	66.9921875	0.0541153129999827	-0.0609147409004389
10265.31729	10265.362181112	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	151.289	13683	Spectrogram 1	1	63011.152	88104.089	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	81.4453125	0.0448911120000162	4.14596895791368
10265.70229	10265.747796059	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	151.674	13684	Spectrogram 1	1	61152.416	87174.721	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	74.0234375	0.0455060589999903	8.06353851021391
10266.07409	10266.115291432	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	152.0458	13685	Spectrogram 1	1	66171.004	93680.297	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	70.1171875	0.0412014319999798	-2.76210086508537
10266.54199	10266.591800686	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	152.5137	13686	Spectrogram 1	1	53903.346	65241.636	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	60.3515625	0.0498106860000007	1.68185733238779
10267.06969	10267.120115633	T0000011-7.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000011-7.wav	153.0414	13687	Spectrogram 1	1	51486.989	60223.048	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	58.3984375	0.0504256330000032	0.461128806416179
