Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	selec.file	org.sound.files	split.sels	old.selec
11507.57089	11507.631958	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	193.5426	12895	Spectrogram 1	1	53017.2	62069	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	654
11509.08489	11509.131218	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	195.0566	12896	Spectrogram 1	1	56034.5	68103.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	655
11510.43049	11510.486294	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	196.4022	12897	Spectrogram 1	1	55172.4	62931	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	656
11510.81689	11510.863217	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	196.7886	12898	Spectrogram 1	1	50431	58620.7	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	657
11510.96009	11511.002206	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	196.9318	12899	Spectrogram 1	1	50862.1	61206.9	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	658
11510.99699	11511.005414	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	196.9687	12900	Spectrogram 1	1	67241.4	78879.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	659
11511.74449	11511.758177	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	197.7162	12901	Spectrogram 1	1	49137.9	64224.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	660
11511.75609	11511.789292751	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	197.7278	12902	Spectrogram 1	1	62267.658	88475.836	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	661
11511.88559	11511.943499	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	197.8573	12903	Spectrogram 1	1	50000	59482.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	662
11512.04459	11512.127769	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	198.0163	12904	Spectrogram 1	1	46120.7	64655.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	663
11512.22569	11512.279388	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	198.1974	12905	Spectrogram 1	1	54310.3	66810.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	664
11512.46259	11512.481542	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	198.4343	12906	Spectrogram 1	1	53879.3	65086.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	665
11512.60059	11512.6406	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	198.5723	12907	Spectrogram 1	1	49137.9	60344.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	666
11515.75919	11515.809729	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	201.7309	12908	Spectrogram 1	1	56034.5	63362.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	667
11519.27489	11519.308583	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	205.2466	12909	Spectrogram 1	1	53448.3	57758.6	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	668
11519.39279	11519.445435	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	205.3645	12910	Spectrogram 1	1	55603.4	64655.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	669
11521.63019	11521.673358	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	207.6019	12911	Spectrogram 1	1	58620.7	65517.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	670
11522.14509	11522.171413	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	208.1168	12912	Spectrogram 1	1	55603.4	65948.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	671
11522.70099	11522.720995	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	208.6727	12913	Spectrogram 1	1	49569	56896.6	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	672
11522.71779	11522.72516	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	208.6895	12914	Spectrogram 1	1	62931	78879.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	673
11522.67779	11522.705165	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	208.6495	12915	Spectrogram 1	1	67241.4	73275.9	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	674
11523.18849	11523.2285	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	209.1602	12916	Spectrogram 1	1	55172.4	63362.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	675
11523.63489	11523.643313	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	209.6066	12917	Spectrogram 1	1	69396.6	78448.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	676
11524.08559	11524.137182	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	210.0573	12918	Spectrogram 1	1	53017.2	56896.6	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	677
11523.93809	11523.987900686	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	209.9098	12919	Spectrogram 1	1	51858.736	67286.245	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	678
11524.69109	11524.76467657	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	210.6628	12920	Spectrogram 1	1	47955.39	57327.6	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	679
11525.00259	11525.056288	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	210.9743	12921	Spectrogram 1	1	51293.1	59913.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	680
11525.56169	11525.611176	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	211.5334	12922	Spectrogram 1	1	49137.9	60344.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	681
11526.11449	11526.162924	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	212.0862	12923	Spectrogram 1	1	50862.1	59482.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	682
11526.26189	11526.306112	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	212.2336	12924	Spectrogram 1	1	53017.2	65086.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	683
11526.30509	11526.311407	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	212.2768	12925	Spectrogram 1	1	70689.7	84913.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	684
11528.19089	11528.271888172	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	214.1626	12926	Spectrogram 1	1	52602.23	65948.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	685
11530.60619	11530.656729	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	216.5779	12927	Spectrogram 1	1	55600.6	64123.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	686
11533.71959	11533.779605	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	219.6913	12928	Spectrogram 1	1	55194.8	65746.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	687
11534.51449	11534.575558	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	220.4862	12929	Spectrogram 1	1	54383.1	64123.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	688
11534.66089	11534.691424	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	220.6326	12930	Spectrogram 1	1	53977.3	61688.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	689
11535.03459	11535.108293	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	221.0063	12931	Spectrogram 1	1	49513	61688.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	690
11534.90509	11534.916672	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	220.8768	12932	Spectrogram 1	1	54789	63717.5	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	691
11534.91459	11534.92196	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	220.8863	12933	Spectrogram 1	1	69399.4	81574.7	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	692
11536.50429	11536.587744968	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	222.476	12934	Spectrogram 1	1	52973.978	61282.5	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	693
11536.82769	11536.884546	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	222.7994	12935	Spectrogram 1	1	55194.8	65746.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	694
11537.09619	11537.139359	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	223.0679	12936	Spectrogram 1	1	54383.1	60876.6	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	695
11538.32639	11538.388058821	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	224.2981	12937	Spectrogram 1	1	50929.368	62905.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	696
11538.47239	11538.508188	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	224.4441	12938	Spectrogram 1	1	58035.7	69399.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	697
11542.36909	11542.428052	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	228.3408	12939	Spectrogram 1	1	56006.5	61688.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	698
11542.87979	11542.921905	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	228.8515	12940	Spectrogram 1	1	51948.1	60470.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	699
11543.18509	11543.221950776	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	229.1568	12941	Spectrogram 1	1	61895.911	76579.926	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	700
11543.17669	11543.192483	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	229.1484	12942	Spectrogram 1	1	48701.3	58035.7	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	701
11546.01429	11546.03219	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	231.986	12943	Spectrogram 1	1	68587.7	73051.9	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	702
11546.02999	11546.067894	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	232.0017	12944	Spectrogram 1	1	43831.2	52759.7	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	703
11546.26699	11546.297524	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	232.2387	12945	Spectrogram 1	1	49918.8	64935.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	704
11546.29539	11546.317501	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	232.2671	12946	Spectrogram 1	1	68993.5	82792.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	705
11546.55649	11546.589129	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	232.5282	12947	Spectrogram 1	1	70616.9	87662.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	706
11546.52699	11546.557524	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	232.4987	12948	Spectrogram 1	1	49918.8	64935.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	707
11548.24699	11548.32008417	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	234.2187	12949	Spectrogram 1	1	49256.506	64935.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	708
11548.41279	11548.447535	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	234.3845	12950	Spectrogram 1	1	55194.8	66558.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	709
11548.12109	11548.176930901	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	234.0928	12951	Spectrogram 1	1	68181.8	81784.387	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	710
11548.79389	11548.837059	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	234.7656	12952	Spectrogram 1	1	53165.6	70616.9	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	711
11550.06579	11550.138498613	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	236.0375	12953	Spectrogram 1	1	48884.758	64935.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	712
11550.22579	11550.277382	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	236.1975	12954	Spectrogram 1	1	54789	64935.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	713
11555.25839	11555.45769217	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	241.2301	12955	Spectrogram 1	1	47955.39	58847.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	714
11555.53349	11555.63784197	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	241.5052	12956	Spectrogram 1	1	57063.197	88068.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	715
11555.51769	11555.536642	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	241.4894	12957	Spectrogram 1	1	47889.6	62500	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	716
11555.70929	11555.751405	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	241.681	12958	Spectrogram 1	1	51542.2	56818.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	717
11556.63089	11556.728464234	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	242.6026	12959	Spectrogram 1	1	62905.8	96840.149	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	718
11557.29919	11557.338147	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	243.2709	12960	Spectrogram 1	1	53977.3	65340.9	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	719
11557.89409	11557.927783	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	243.8658	12961	Spectrogram 1	1	53977.3	64529.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	720
11559.37029	11559.396613	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	245.342	12962	Spectrogram 1	1	53977.3	65746.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	721
11559.89779	11559.959911	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	245.8695	12963	Spectrogram 1	1	53977.3	62500	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	722
11560.05039	11560.089347	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	246.0221	12964	Spectrogram 1	1	53977.3	64935.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	723
11560.29579	11560.314742	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	246.2675	12965	Spectrogram 1	1	49513	61688.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	724
11560.31049	11560.354174974	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	246.2822	12966	Spectrogram 1	1	62267.658	79951.3	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	725
11560.42629	11560.478934	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	246.398	12967	Spectrogram 1	1	54383.1	60876.6	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	726
11561.43599	11561.479159	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	247.4077	12968	Spectrogram 1	1	51542.2	64123.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	727
11562.15629	11562.232543396	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	248.128	12969	Spectrogram 1	1	52602.23	67843.866	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	728
11562.57109	11562.61847	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	248.5428	12970	Spectrogram 1	1	50730.5	54383.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	729
11562.94909	11563.003841	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	248.9208	12971	Spectrogram 1	1	56412.3	63311.7	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	730
11563.93879	11563.951424	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	249.9105	12972	Spectrogram 1	1	70211	81980.5	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	731
11564.95479	11565.026387	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	250.9265	12973	Spectrogram 1	1	52759.7	64935.1	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	732
11565.49309	11565.549642876	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	251.4648	12974	Spectrogram 1	1	52602.23	64123.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	733
11567.23329	11567.317521	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	253.205	12975	Spectrogram 1	1	51542.2	60470.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	734
11567.55549	11567.634458	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	253.5272	12976	Spectrogram 1	1	54383.1	60876.6	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	735
11568.50939	11568.539924	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	254.4811	12977	Spectrogram 1	1	54789	61282.5	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	736
11570.53579	11570.627755294	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	256.5075	12978	Spectrogram 1	1	49814.126	66152.6	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	737
11570.71519	11570.789945	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	256.6869	12979	Spectrogram 1	1	53571.4	65746.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	738
11570.88999	11570.958302119	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	256.8617	12980	Spectrogram 1	1	62081.784	89219.331	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	739
11570.87629	11570.906031646	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	256.848	12981	Spectrogram 1	1	47483.8	59107.807	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	740
11571.14169	11571.1817	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	257.1134	12982	Spectrogram 1	1	51136.4	58847.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	741
11571.30909	11571.329095	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	257.2808	12983	Spectrogram 1	1	49513	58035.7	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	742
11571.32909	11571.354008749	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	257.3008	12984	Spectrogram 1	1	62453.532	81574.7	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	743
11571.88499	11571.918682	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	257.8567	12985	Spectrogram 1	1	51136.4	60470.8	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	744
11571.91549	11571.924966	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	257.8872	12986	Spectrogram 1	1	69805.2	82386.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	745
11572.03239	11572.132416	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	258.0041	12987	Spectrogram 1	1	45860.4	58847.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	746
11572.24819	11572.316629	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	258.2199	12988	Spectrogram 1	1	55194.8	62500	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	747
11572.63989	11572.686218	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	258.6116	12989	Spectrogram 1	1	49918.8	58035.7	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	748
11580.29809	11580.410289616	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	266.2698	12990	Spectrogram 1	1	48327.138	56818.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	749
11580.64829	11580.705146	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	266.62	12991	Spectrogram 1	1	54789	60876.6	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	750
11581.13679	11581.154689	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	267.1085	12992	Spectrogram 1	1	60470.8	65340.9	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	751
11581.15159	11581.221287963	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	267.1233	12993	Spectrogram 1	1	43831.2	51136.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	752
11582.44619	11582.495007319	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	268.4179	12994	Spectrogram 1	1	49442.379	64529.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	753
11583.08019	11583.154085227	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	269.0519	12995	Spectrogram 1	1	48698.885	62094.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	754
11583.82139	11583.897028449	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	269.7931	12996	Spectrogram 1	1	46468.401	71933.086	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	756
11584.09439	11584.134401	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	270.0661	12997	Spectrogram 1	1	50730.5	56818.2	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	757
11584.22599	11584.279687	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	270.1977	12998	Spectrogram 1	1	49513	58847.4	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	758
11585.08619	11585.121988	T0000011-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011-3.wav	271.0579	12999	Spectrogram 1	1	53165.6	66152.6	fixed_pooled_manual_annotations_JE.txt	T0000011.WAV	NA	759
