Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	type	subtype	selec.file
20212.837900517	20212.879574359	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	270.495245517	7276	Spectrogram 1	1	47941.8	61998	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20212.942085123	20212.988464077	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	270.599430123	7277	Spectrogram 1	1	50953.8	58734.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20212.967627155	20212.988464077	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	270.624972155	7278	Spectrogram 1	1	63504	81576.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20213.413943446	20213.436124684	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	271.071288446	7279	Spectrogram 1	1	46686.7	63504	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20213.432763891	20213.464355352	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	271.090108891	7280	Spectrogram 1	1	64006	80321.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20213.653233401	20213.680119751	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	271.310578401	7281	Spectrogram 1	1	35893.6	45933.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20213.646511813	20213.65928283	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	271.303856813	7282	Spectrogram 1	1	54467.9	64257	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20213.653233401	20213.667348735	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	271.310578401	7283	Spectrogram 1	1	78313.3	86345.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20213.661971465	20213.712383371	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	271.319316465	7284	Spectrogram 1	1	60241	73042.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20214.498143044	20214.535111775	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	272.155488044	7285	Spectrogram 1	1	49447.8	60743	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20214.518979965	20214.533767458	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	272.176324965	7286	Spectrogram 1	1	66516.1	82580.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20214.700462828	20214.756252004	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	272.357807828	7287	Spectrogram 1	1	46686.7	67018.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20214.90748995	20214.931687665	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	272.56483495	7288	Spectrogram 1	1	51706.8	61998	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20216.651755795	20216.675281351	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	274.309100795	7289	Spectrogram 1	1	69779.1	88102.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20217.287620734	20217.312490607	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	274.944965734	7290	Spectrogram 1	1	47439.8	59236.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20217.463055281	20217.500024012	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	275.120400281	7291	Spectrogram 1	1	52961.8	62249	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20217.664704235	20217.711755347	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	275.322049235	7292	Spectrogram 1	1	44678.7	59488	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20218.784528121	20218.842333773	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	276.441873121	7293	Spectrogram 1	1	28614.5	37399.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20218.786544597	20218.836956503	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	276.443889597	7294	Spectrogram 1	1	47188.8	82831.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20219.637502459	20219.670438238	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	277.294847459	7295	Spectrogram 1	1	39407.6	51204.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20219.659011539	20219.686570048	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	277.316356539	7296	Spectrogram 1	1	56224.9	67269.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20220.566431612	20220.589957168	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	278.223776612	7297	Spectrogram 1	1	41666.7	55220.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20220.57853047	20220.622892947	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	278.23587547	7298	Spectrogram 1	1	60492	81325.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20220.865544698	20220.900496953	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	278.522889698	7299	Spectrogram 1	1	42419.7	56475.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20220.887053778	20220.930744097	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	278.544398778	7300	Spectrogram 1	1	63002	75552.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20221.022835851	20221.063165376	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	278.680180851	7301	Spectrogram 1	1	42419.7	60241	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20221.046361407	20221.063165376	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	278.703706407	7302	Spectrogram 1	1	62751	75301.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20221.586777042	20221.634500313	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	279.244122042	7303	Spectrogram 1	1	44176.7	56475.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20221.852953792	20221.899332746	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	279.510298792	7304	Spectrogram 1	1	45431.7	59739	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20222.03712529	20222.074094021	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	279.69447029	7305	Spectrogram 1	1	45682.7	59990	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20222.04787983	20222.084176402	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	279.70522483	7306	Spectrogram 1	1	30873.5	40160.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20222.606448643	20222.64543385	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	280.263793643	7307	Spectrogram 1	1	49698.8	63253	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20222.89077368	20222.916987871	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	280.54811868	7308	Spectrogram 1	1	31626.5	40411.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20222.904889013	20222.927070252	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	280.562234013	7309	Spectrogram 1	1	61245	67520.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20225.029596674	20225.049761437	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	282.686941674	7310	Spectrogram 1	1	54718.9	66265.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20226.733516838	20226.777207157	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	284.390861838	7311	Spectrogram 1	1	44929.7	59990	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20226.761747505	20226.77519068	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	284.419092505	7312	Spectrogram 1	1	65512	78564.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20227.506504716	20227.534063224	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	285.163849716	7313	Spectrogram 1	1	42419.7	52710.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20231.144926248	20231.171812598	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	288.802271248	7314	Spectrogram 1	1	53463.9	67018.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20232.528909985	20232.559157128	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	290.186254985	7315	Spectrogram 1	1	29116.5	38654.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20233.313980772	20233.34758871	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	290.971325772	7316	Spectrogram 1	1	54467.9	66767.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20236.204956326	20236.225793247	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	293.862301326	7317	Spectrogram 1	1	55471.9	66516.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20236.43080367	20236.446263321	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	294.08814867	7318	Spectrogram 1	1	52459.8	61245	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20236.712439515	20236.732604277	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	294.369784515	7319	Spectrogram 1	1	55220.9	64759	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20237.287140034	20237.328813876	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	294.944485034	7320	Spectrogram 1	1	55471.9	72540.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20237.31604286	20237.344273528	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	294.97338786	7321	Spectrogram 1	1	76305.2	94377.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20237.425606518	20237.45114855	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	295.082951518	7322	Spectrogram 1	1	52459.8	64508	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20237.510970679	20237.533151918	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	295.168315679	7323	Spectrogram 1	1	56977.9	67771.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20237.779164337	20237.795296147	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	295.436509337	7324	Spectrogram 1	1	55220.9	64759	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20238.382766227	20238.427800863	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	296.040111227	7325	Spectrogram 1	1	36646.6	45933.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20238.640877302	20238.661042065	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	296.298222302	7326	Spectrogram 1	1	38905.6	49196.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20238.635500032	20238.663058541	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	296.292845032	7327	Spectrogram 1	1	62751	79317.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20239.16583728	20239.192051471	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	296.82318228	7328	Spectrogram 1	1	59236.9	75050.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20239.409160076	20239.445456649	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	297.066505076	7329	Spectrogram 1	1	60743	72289.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20239.414537346	20239.446800966	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	297.071882346	7330	Spectrogram 1	1	37650.6	44427.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20239.817834578	20239.835310706	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	297.475179578	7331	Spectrogram 1	1	55722.9	66516.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20240.774321395	20240.816667396	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	298.431666395	7332	Spectrogram 1	1	52208.8	64759	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20240.947738353	20240.990084354	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	298.605083353	7333	Spectrogram 1	1	48192.8	56475.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20240.660054408	20240.686940758	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	298.317399408	7334	Spectrogram 1	1	65763.1	81827.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20240.680891329	20240.699711774	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	298.338236329	7335	Spectrogram 1	1	52961.8	62751	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20240.63182374	20240.667448154	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	298.28916874	7336	Spectrogram 1	1	44427.7	54969.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20240.654004979	20240.742057775	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	298.311349979	7337	Spectrogram 1	1	31877.5	39909.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20241.133254167	20241.173583692	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	298.790599167	7338	Spectrogram 1	1	50953.8	64257	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20241.155435406	20241.18030528	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	298.812780406	7339	Spectrogram 1	1	70783.1	87600.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20241.342969249	20241.378593663	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	299.000314249	7340	Spectrogram 1	1	55722.9	67018.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20241.432366363	20241.464629983	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	299.089711363	7341	Spectrogram 1	1	50200.8	60743	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20241.704597441	20241.73215595	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	299.361942441	7342	Spectrogram 1	1	35642.6	43925.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20242.811646109	20242.852647793	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	300.468991109	7343	Spectrogram 1	1	46184.7	63755	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20243.173272527	20243.21494637	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	300.830617527	7344	Spectrogram 1	1	51957.8	65763.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20244.033639936	20244.071280826	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	301.690984936	7345	Spectrogram 1	1	32881.5	43925.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20244.03162346	20244.043050159	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	301.68896846	7346	Spectrogram 1	1	48694.8	60492	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20244.050443905	20244.071952985	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	301.707788905	7347	Spectrogram 1	1	55973.9	69277.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20244.414756946	20244.4611359	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	302.072101946	7348	Spectrogram 1	1	50200.8	67269.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20244.813348963	20244.850989853	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	302.470693963	7349	Spectrogram 1	1	58483.9	76054.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20245.107084772	20245.15144725	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	302.764429772	7350	Spectrogram 1	1	56726.9	72289.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20245.77790253	20245.800755928	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	303.43524753	7351	Spectrogram 1	1	52710.8	62500	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20246.091803109	20246.124738887	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	303.749148109	7352	Spectrogram 1	1	45682.7	60492	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20246.120705935	20246.13952638	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	303.778050935	7353	Spectrogram 1	1	63002	79819.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20246.140198539	20246.152297396	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	303.797543539	7354	Spectrogram 1	1	51204.8	61245	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20246.234300972	20246.266564592	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	303.891645972	7355	Spectrogram 1	1	50451.8	65261	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20246.978384798	20247.011320577	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	304.635729798	7356	Spectrogram 1	1	47439.8	68775.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20247.319843997	20247.352779776	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	304.977188997	7357	Spectrogram 1	1	56224.9	68524.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20247.73389588	20247.772208929	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	305.39124088	7358	Spectrogram 1	1	56475.9	70783.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20247.979900522	20248.014180618	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	305.637245522	7359	Spectrogram 1	1	57228.9	68273.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20248.180200512	20248.221202196	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	305.837545512	7360	Spectrogram 1	1	53212.9	67771.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20248.420162856	20248.472591239	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	306.077507856	7361	Spectrogram 1	1	51957.8	71285.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20248.681634273	20248.707848464	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	306.338979273	7362	Spectrogram 1	1	51957.8	63755	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20249.276499436	20249.341026676	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	306.933844436	7363	Spectrogram 1	1	42670.7	57981.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20249.683829732	20249.718109828	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	307.341174732	7364	Spectrogram 1	1	48945.8	66014.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20249.894216972	20249.945301037	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	307.551561972	7365	Spectrogram 1	1	52710.8	68273.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20250.142916927	20250.194673151	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	307.800261927	7366	Spectrogram 1	1	49447.8	65010	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20250.821130784	20250.872887008	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	308.478475784	7367	Spectrogram 1	1	46435.7	58483.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20251.094701051	20251.126292512	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	308.752046051	7368	Spectrogram 1	1	46686.7	59488	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20251.280217972	20251.319203179	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	308.937562972	7369	Spectrogram 1	1	51204.8	66767.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20251.669400108	20251.690237029	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	309.326745108	7370	Spectrogram 1	1	48443.8	58232.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20251.891887215	20251.935577534	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	309.549232215	7371	Spectrogram 1	1	56224.9	66516.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20253.107157888	20253.144126619	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	310.764502888	7372	Spectrogram 1	1	47439.8	57981.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20253.334349216	20253.35921909	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	310.991694216	7373	Spectrogram 1	1	48192.8	60492	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20253.681857272	20253.708743622	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	311.339202272	7374	Spectrogram 1	1	51455.8	59990	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20255.338730421	20255.367633247	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	312.996075421	7375	Spectrogram 1	1	47188.8	58483.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20255.693630241	20255.750091576	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	313.350975241	7376	Spectrogram 1	1	44427.7	58734.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20256.306656814	20256.338248275	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	313.964001814	7377	Spectrogram 1	1	48694.8	57228.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20256.499567377	20256.526453727	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	314.156912377	7378	Spectrogram 1	1	45933.7	55973.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20256.814812615	20256.868585315	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	314.472157615	7379	Spectrogram 1	1	44929.7	53965.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
20257.576375018	20257.599228416	T0000002.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000002.WAV	315.233720018	7380	Spectrogram 1	1	50953.8	59739	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000002.txt
