"sound.files","selec","start","end","top.freq","bottom.freq","Channel","selec.file","org.sound.files","split.sels"
"T0000011-3.wav","509",78.0487000000001,78.1028715959999,64.6552,46.840149,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","510",77.9459999999999,77.9754810000004,59.9138,53.4483,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","511",78.5956000000001,78.6777260000003,61.2069,51.2931,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","512",77.2027,77.2521859999999,59.9138,55.6034,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","513",79.1558,79.1642229999993,85.7759,70.2586,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","514",79.4505999999999,79.4590230000001,86.6379,71.9828,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","515",79.3978999999999,79.4515979999996,65.0862,54.7414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","516",79.1165000000001,79.1632359519999,65.427509,48.141264,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","517",80.4160999999999,80.4540039999997,70.6897,54.7414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","518",80.5455999999999,80.5887680000001,62.931,55.6034,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","519",81.2646999999999,81.3183970000002,65.0862,55.6034,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","520",83.8949,83.9422809999994,60.7759,54.3103,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","521",84.1518000000001,84.1612760000003,76.2931,63.7931,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","522",84.116,84.1474440620004,70.074349,57.434944,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","523",84.654,84.6645289999992,82.7586,67.6724,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","524",84.6151,84.6582690000005,61.6379,48.2759,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","525",85.2763,85.3057809999996,61.2069,53.8793,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","526",85.3068000000001,85.3141699999994,67.2414,62.069,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","527",85.5353,85.5542519999995,60.3448,52.5862,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","528",85.7963999999999,85.8500979999997,63.3621,54.7414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","529",87.2989,87.3631270000008,64.2241,50,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","530",90.0374999999999,90.049082,84.4828,70.6897,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","531",90.2681,90.3175859999999,68.1034,51.2931,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","532",90.4113,90.4460460000003,60.7759,50.8621,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","533",90.9323999999999,90.9987330000006,57.7586,51.7241,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","534",91.0882999999999,91.193482311,58.6207,50.185874,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","535",91.2778000000001,91.3293919999999,64.2241,53.8793,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","536",91.3294000000001,91.3367700000003,85.3448,69.8276,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","537",93.3182999999999,93.3783149999999,58.6207,55.6034,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","538",94.0227,94.0627099999997,63.3621,57.7586,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","539",95.4431,95.46837,64.6552,51.7241,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","540",95.462,95.4714759999993,84.4828,72.4138,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","541",95.5817,95.6452672600001,59.9138,51.115242,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","542",96.2421999999999,96.3085330000006,72.8448,53.0172,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","543",96.5307,96.5812389999999,60.3448,55.6034,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","544",97.7299,97.770521876,88.104089,73.234201,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","545",97.962,98.0037343819999,63.7931,49.442379,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","546",100.8834,100.947627000001,63.7931,55.1724,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","547",101.2561,101.362506427,89.591078,66.728625,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","548",101.4361,101.514015,56.8966,51.7241,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","549",101.7531,101.802587,62.069,51.7241,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","551",102.4436,102.76829188,97.211896,61.895911,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","552",103.1471,103.212379,57.3276,50.431,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","553",104.8296,104.899091,63.3621,52.5862,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","554",106.2963,106.355262,63.7931,56.0345,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","555",109.3339,109.393916,59.0517,51.7241,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","556",109.4877,109.528763,64.2241,53.0172,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","557",109.6319,109.667698999999,68.9655,56.0345,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","558",110.8733,110.929103,65.5172,54.7414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","559",111.3028,111.372290999999,67.2414,55.1724,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","560",112.4158,112.44844,65.5172,54.7414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","561",114.7174,114.764780999999,67.6724,54.7414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","562",114.9911,115.057923747,60.037175,54.3103,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","563",114.3478,114.386757,61.2069,56.0345,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","564",114.2299,114.237269999999,86.2069,75,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","565",117.6518,117.685492000001,58.1897,53.0172,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","566",117.7825,117.832907767,84.0517,63.3829,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","567",117.9119,117.980339,63.3621,49.1379,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","568",118.2088,118.280397,62.069,54.7414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","569",120.6936,120.722029,65.5172,52.1552,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","570",120.9326,120.950499,59.4828,48.7069,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","571",121.0695,121.127408999999,60.7759,50,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","572",121.3096,121.340134,66.3793,49.569,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","573",121.3391,121.358052,86.6379,71.1207,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","574",122.4383,122.465675000001,60.7759,53.8793,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","575",122.3151,122.358179574,88.847584,67.100372,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","576",122.6963,122.705777,84.9138,71.1207,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","577",122.6552,122.697316,63.7931,53.4483,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","578",123.0627,123.131137999999,58.6207,51.2931,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","579",124.7863,124.85895,61.2069,55.1724,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","580",125.0737,125.147403,58.6207,53.4483,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","581",126.1971,126.27712,60.7759,49.569,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","582",129.0494,129.077828000001,62.931,51.2931,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","583",129.3211,129.360057,66.8103,54.3103,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","584",129.5854,129.638248517,66.542751,53.0172,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","585",131.6617,131.71645,60.7759,54.3103,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","586",136.9125,136.975674,64.6552,52.5862,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","587",137.0578,137.108339,61.6379,54.3103,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","588",139.3426,139.385769,61.2069,55.6034,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","589",141.6663,141.729473000001,62.5,55.1724,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","590",143.0095,143.099247551,65.9483,50.743494,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","591",143.2888,143.341445,65.5172,58.1897,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","592",144.7702,144.812316,61.2069,52.5862,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","593",145.0672,145.112474999999,59.4828,55.1724,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","594",148.5323,148.604749082,51.7241,44.423792,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","595",148.8892,148.949216,59.4828,49.1379,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","596",149.4083,149.441993,56.4655,50,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","597",149.2793,149.330955527,90.892193,61.895911,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","598",149.7841,149.829375,67.2414,53.0172,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","599",150.3159,150.42119,58.1897,49.569,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","600",150.4959,150.523275,68.5345,55.1724,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","601",150.6328,150.665439,59.9138,47.4138,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","602",150.7514,150.811664781,82.3276,50.743494,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","603",150.8897,150.929710000001,53.4483,48.7069,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","606",151.0403,151.086628,59.4828,49.569,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","607",151.2782,151.300311,65.0862,48.7069,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","610",151.5341,151.550946000001,57.7586,49.1379,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","611",151.553,151.56037,78.8793,67.2414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","612",151.6762,151.689888,62.5,49.1379,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","615",151.8226,151.843657999999,50,46.5517,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","616",151.8615,151.929938,59.0517,46.5517,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","617",152.0142,152.049998999999,71.5517,55.6034,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","618",152.2563,152.304733,69.8276,56.0345,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","619",154.7033,154.750681,62.069,53.8793,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","620",160.1994,160.236251,62.5,54.3103,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","621",160.4784,160.579478,65.0862,53.8793,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","622",160.3489,160.380648344,87.931,66.914498,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","623",165.3144,165.372935597,65.98513,53.4483,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","624",166.9106,166.964298,61.6379,56.8966,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","625",167.5865,167.674943,64.2241,55.6034,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","626",168.0719,168.085588,81.0345,67.2414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","627",168.345,168.448901828,60.3448,49.814126,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","628",168.6731,168.714163,59.9138,51.7241,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","629",169.9471,170.002903,67.6724,57.7586,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","630",170.3083,170.373580000001,60.7759,53.0172,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","631",172.9342,172.984739000001,67.6724,56.8966,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","632",174.7641,174.818851,68.1034,54.7414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","633",174.9021,174.931582,65.5172,52.1552,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","634",177.0816,177.127927999999,62.931,54.7414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","635",178.7272,178.793536397,51.2931,43.494424,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","636",179.0178,179.045175000001,61.6379,48.7069,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","637",182.2218,182.282868,65.0862,52.1552,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","638",182.3871,182.428163,66.3793,56.8966,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","639",182.087,182.111216999999,59.9138,51.7241,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","640",182.6188,182.663022,65.5172,49.1379,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","641",182.7525,182.794616,57.7586,51.2931,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","642",184.1212,184.182268,65.9483,56.4655,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","643",185.9841,186.045914386,59.4828,52.60223,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","644",186.1375,186.173298,59.9138,51.7241,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","645",186.2807,186.333345,60.7759,50.8621,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","646",187.221,187.270486999999,63.7931,53.0172,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","647",187.7211,187.774797,63.7931,50,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","648",187.7695,187.780029,78.8793,67.2414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","649",187.8832,187.924263,63.7931,46.5517,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","650",187.9211,187.955732194999,78.8793,62.639405,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","651",188.0454,188.109627,65.0862,53.8793,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","652",190.5323,190.59758,60.7759,46.9828,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","653",190.6734,190.699723,60.3448,49.569,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","654",193.5426,193.603668,62.069,53.0172,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","655",195.0566,195.102928,68.1034,56.0345,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","656",196.4022,196.458004,62.931,55.1724,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","657",196.7886,196.834927,58.6207,50.431,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","658",196.9318,196.973916,61.2069,50.8621,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","659",196.9687,196.977124,78.8793,67.2414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","660",197.7162,197.729887000001,64.2241,49.1379,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","661",197.7278,197.761002751,88.475836,62.267658,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","662",197.8573,197.915209,59.4828,50,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","663",198.0163,198.099479,64.6552,46.1207,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","664",198.1974,198.251098,66.8103,54.3103,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","665",198.4343,198.453252,65.0862,53.8793,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","666",198.5723,198.612310000001,60.3448,49.1379,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","667",201.7309,201.781439,63.3621,56.0345,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","668",205.2466,205.280292999999,57.7586,53.4483,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","669",205.3645,205.417145000001,64.6552,55.6034,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","670",207.6019,207.645068,65.5172,58.6207,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","671",208.1168,208.143123,65.9483,55.6034,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","672",208.6727,208.692705,56.8966,49.569,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","673",208.6895,208.696869999999,78.8793,62.931,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","674",208.6495,208.676875,73.2759,67.2414,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","675",209.1602,209.20021,63.3621,55.1724,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","676",209.6066,209.615023,78.4483,69.3966,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","677",210.0573,210.108892,56.8966,53.0172,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","678",209.9098,209.959610685999,67.286245,51.858736,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","679",210.6628,210.73638657,57.3276,47.95539,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","680",210.9743,211.027998000001,59.9138,51.2931,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","681",211.5334,211.582886,60.3448,49.1379,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","682",212.0862,212.134634,59.4828,50.8621,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","683",212.2336,212.277822,65.0862,53.0172,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","684",212.2768,212.283117,84.9138,70.6897,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","685",214.1626,214.243598172,65.9483,52.60223,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","686",216.5779,216.628439,64.1234,55.6006,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","687",219.6913,219.751315,65.7468,55.1948,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","688",220.4862,220.547268,64.1234,54.3831,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","689",220.6326,220.663134,61.6883,53.9773,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","690",221.0063,221.080003,61.6883,49.513,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","691",220.8768,220.888382,63.7175,54.789,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","692",220.8863,220.89367,81.5747,69.3994,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","693",222.476,222.559454968,61.2825,52.973978,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","694",222.7994,222.856256,65.7468,55.1948,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","695",223.0679,223.111069,60.8766,54.3831,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","696",224.2981,224.359768821,62.9058,50.929368,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","697",224.4441,224.479898000001,69.3994,58.0357,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","698",228.3408,228.399762,61.6883,56.0065,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","699",228.8515,228.893615,60.4708,51.9481,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","700",229.1568,229.193660776,76.579926,61.895911,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","701",229.1484,229.164193000001,58.0357,48.7013,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","702",231.986,232.0039,73.0519,68.5877,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","703",232.0017,232.039604000001,52.7597,43.8312,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","704",232.2387,232.269234000001,64.9351,49.9188,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","705",232.2671,232.289211,82.7922,68.9935,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","706",232.5282,232.560839,87.6623,70.6169,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","707",232.4987,232.529234,64.9351,49.9188,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","708",234.2187,234.291794169999,64.9351,49.256506,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","709",234.3845,234.419245,66.5584,55.1948,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","710",234.0928,234.148640901,81.784387,68.1818,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","711",234.7656,234.808769,70.6169,53.1656,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","712",236.0375,236.110208613,64.9351,48.884758,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","713",236.1975,236.249092,64.9351,54.789,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
"T0000011-3.wav","714",241.2301,241.42940217,58.8474,47.95539,1,"fixed_pooled_manual_annotations_JE.txt","T0000011.WAV",NA
