"start","end","sound.files","selec","Channel","bottom.freq","top.freq","selec.file","peak.freq","duration","SNR"
118.785188492,118.815401665999,"TH-34.wav",3375,1,66.9975,78.1638,"TH-34 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt",73.6328125,0.0302131739990728,0.401917938249634
120.802604441,120.829008127999,"TH-34.wav",3376,1,28.536,57.6923,"TH-34 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt",34.1796875,0.0264036869994015,6.50258836194798
145.416134497,145.431897892,"TH-34.wav",3377,1,21.7122,29.7767,"TH-34 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt",24.8046875,0.0157633950002491,3.39734799640239
177.517350552,177.533376670999,"TH-34.wav",3378,1,37.531,50.8685,"TH-34 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt",43.9453125,0.0160261189994344,5.48524396824729
177.525494973,177.535215733001,"TH-34.wav",3379,1,53.66,62.6551,"TH-34 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt",58.3984375,0.00972076000107336,-1.52121009767238
186.549602328,186.565628446999,"TH-34.wav",3380,1,46.8362,58.0025,"TH-34 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt",52.1484375,0.0160261189994344,-0.063481512793054
193.540966646,193.549899235999,"TH-34.wav",3381,1,52.4194,62.0347,"TH-34 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt",58.0078125,0.00893258999894897,0.946106519341755
200.920087952,200.934537731001,"TH-34.wav",3382,1,33.8089,50.2481,"TH-34 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt",38.4765625,0.0144497790006426,3.00885025934017
207.950983489,207.972264072,"TH-34.wav",3383,1,33.8089,54.9007,"TH-34 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt",46.6796875,0.0212805829996796,4.1162303464006
8.491213975,8.50408741400003,"TH-35.wav",3384,1,61.9946,72.1024,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",65.4296875,0.0128734390000318,2.4309769716111
11.543794293,11.5640239839993,"TH-35.wav",3385,1,33.0189,39.7574,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",36.1328125,0.0202296909992583,1.61899562736532
18.383792968,18.4108534630001,"TH-35.wav",3386,1,47.8437,57.9515,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",53.3203125,0.0270604950001143,1.04080274310113
21.141072842,21.1702351240005,"TH-35.wav",3387,1,41.442,54.9191,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",50.9765625,0.0291622820004704,-2.65543329498866
22.724242995,22.7604988050005,"TH-35.wav",3388,1,41.779,50.876,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",47.0703125,0.0362558100005117,4.6345538547173
24.689675358,24.7159476840003,"TH-35.wav",3389,1,58.2884,68.3962,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",63.8671875,0.0262723260002531,4.75007594472297
24.946093224,24.9802472480006,"TH-35.wav",3390,1,46.496,63.0054,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",54.8828125,0.0341540240005997,1.67443273359323
25.587926044,25.6236564070008,"TH-35.wav",3391,1,60.31,71.7655,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",68.9453125,0.0357303630007664,4.46048690864374
26.091303708,26.1112706750001,"TH-35.wav",3392,1,57.2776,70.4178,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",66.6015625,0.0199669670000731,3.88138936046378
32.719284746,32.736887205,"TH-35.wav",3393,1,57.2776,70.0809,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",63.8671875,0.0176024590000452,0.782868314675659
33.906268116,33.9372694600012,"TH-35.wav",3394,1,51.8868,63.0054,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",58.7890625,0.0310013440011971,0.920339203570916
43.451264161,43.4754346999999,"TH-35.wav",3395,1,47.8437,61.6577,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",51.3671875,0.024170538999897,4.79473013044374
47.952763768,47.9682644399997,"TH-35.wav",3396,1,49.5283,59.6361,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",57.2265625,0.0155006719996891,2.8388223024035
49.494686305,49.507822468001,"TH-35.wav",3397,1,58.2884,67.3854,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",63.8671875,0.013136163001036,1.67411470902878
50.969351753,50.9830133620003,"TH-35.wav",3398,1,59.973,78.841,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",63.8671875,0.0136616090003372,2.20387603690099
53.897139133,53.9241996280001,"TH-35.wav",3399,1,60.6469,72.7763,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",68.9453125,0.0270604950001143,2.49788720293418
57.584984942,57.6033755699999,"TH-35.wav",3400,1,53.9084,67.3854,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",61.9140625,0.0183906279999064,-0.187539152492572
69.410681834,69.4298606320002,"TH-35.wav",3401,1,53.9084,75.4717,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",61.5234375,0.0191787980002118,4.24418845647405
101.937128718,101.949739435,"TH-35.wav",3402,1,20.8895,29.3127,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",24.0234375,0.0126107169999159,3.86861592985523
108.860936368,108.901133025999,"TH-35.wav",3403,1,33.0189,45.4852,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",38.4765625,0.0401966579993314,4.234783155833
129.530947771,129.548287506001,"TH-35.wav",3404,1,29.3127,44.1375,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",40.0390625,0.0173397350008599,3.76130380291539
130.055606051,130.066903151,"TH-35.wav",3405,1,26.9542,37.062,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",28.3203125,0.0112970999998652,-1.73772846882661
136.078009359,136.094035476999,"TH-35.wav",3406,1,60.6469,78.504,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",70.8984375,0.0160261179989902,-2.71856904997688
234.7626272,234.784433231,"TH-35.wav",3407,1,21.2264,29.6496,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",25.9765625,0.0218060309998691,5.12658959114852
241.81306746,241.842755188,"TH-35.wav",3408,1,20.8895,30.3235,"TH-35 (T2019-09-03_09-42-39_0000009).Table.1.selections.txt",22.8515625,0.0296877279997716,6.82364472213598
190.213965708,190.231305442999,"TH-36.wav",3409,1,41.6667,73.7179,"TH-36 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.5390625,0.017339734999041,9.06091579844272
230.484968608,230.499155664,"TH-36.wav",3410,1,54.1667,70.1923,"TH-36 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",65.0390625,0.0141870560000825,2.62556576330583
300.877708198,300.905556863999,"TH-36.wav",3411,1,29.4872,35.2564,"TH-36 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",33.0078125,0.0278486659990449,5.40685629078485
2.881057516,2.89330165300038,"TH-37.wav",3412,1,23.8834,31.3275,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",27.9296875,0.0122441370003799,-0.110439958126754
2.905916826,2.91816096299856,"TH-37.wav",3413,1,24.5037,33.8089,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",29.8828125,0.0122441369985609,1.60031659849414
2.923540963,2.94598854899954,"TH-37.wav",3414,1,26.3648,33.8089,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",31.8359375,0.0224475859995437,4.63756897711315
3.084579586,3.12706303399998,"TH-37.wav",3415,1,27.9156,44.0447,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",38.4765625,0.0424834479999845,1.78394338917618
5.331382342,5.41412303099846,"TH-37.wav",3416,1,43.7345,54.2804,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",51.3671875,0.0827406889984559,-1.36541169183755
5.550447171,5.56677268799913,"TH-37.wav",3417,1,46.8362,56.4516,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",53.7109375,0.0163255169991317,-3.25280865427244
6.295484276,6.38341944699912,"TH-37.wav",3418,1,40.3226,57.3821,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",50.9765625,0.087935170999117,7.25502684371956
6.585396826,6.60802992900077,"TH-37.wav",3419,1,42.4938,54.5906,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",47.0703125,0.0226331030007714,0.395514942059959
6.839171309,6.85531130899972,"TH-37.wav",3420,1,52.4194,60.1737,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",56.4453125,0.0161399999997229,2.26600785831576
7.069546481,7.09050992900157,"TH-37.wav",3421,1,45.5955,53.9702,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",49.0234375,0.0209634480015666,0.32722013089777
7.31489131,7.33937958499939,"TH-37.wav",3422,1,48.6973,58.3127,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",54.8828125,0.0244882749993849,-0.372449103393566
9.386129929,9.41785337700078,"TH-37.wav",3423,1,44.0447,54.5906,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",49.0234375,0.0317234480007755,0.922931387572554
9.562514757,9.6029575149997,"TH-37.wav",3424,1,44.665,54.2804,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",50.1953125,0.0404427579996991,0.376045856232462
9.945302344,9.98760027400013,"TH-37.wav",3425,1,40.3226,59.5533,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",49.0234375,0.0422979300001316,-0.220508262342425
10.275460274,10.3019892389997,"TH-37.wav",3426,1,42.1836,61.1042,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",53.3203125,0.0265289649996703,1.31967866799776
10.455758087,10.5103001549991,"TH-37.wav",3427,1,43.1141,54.2804,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",48.6328125,0.0545420679991366,-7.83182866165878
10.873263034,10.9137057919997,"TH-37.wav",3428,1,45.5955,55.8313,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",50.1953125,0.0404427579996991,7.65586330697199
11.060635446,11.0982954450013,"TH-37.wav",3429,1,44.0447,57.6923,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",49.8046875,0.0376599990013347,0.999113212684488
15.319619585,15.3277823440007,"TH-37.wav",3430,1,47.7667,60.794,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",57.6171875,0.00816275900069741,3.30028209440866
17.464729241,17.5085113100004,"TH-37.wav",3431,1,43.1141,54.2804,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",49.0234375,0.0437820690003718,0.643234736955497
18.376692591,18.3898643150001,"TH-37.wav",3432,1,42.804,52.7295,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",46.6796875,0.0131717240001308,3.14650532281056
18.128470525,18.1386739730005,"TH-37.wav",3433,1,43.4243,54.5906,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",49.8046875,0.0102034480005386,1.24719167285058
18.479283625,18.5440291409997,"TH-37.wav",3434,1,29.7767,37.8412,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",34.1796875,0.0647455159996753,3.85819466866284
18.474645694,18.4818808659991,"TH-37.wav",3435,1,52.4194,58.3127,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",56.0546875,0.00723517199912749,1.22561455312711
18.541617417,18.5473684509993,"TH-37.wav",3436,1,42.804,52.1092,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",48.2421875,0.00575103399933141,1.25241162985505
18.872956771,18.8931781499998,"TH-37.wav",3437,1,38.4615,53.0397,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",48.2421875,0.0202213789998495,2.91269219099995
19.043261597,19.060143665001,"TH-37.wav",3438,1,41.8734,54.2804,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",47.0703125,0.0168820680009958,0.867325797344314
19.200023664,19.2111546979998,"TH-37.wav",3439,1,45.2854,57.072,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",54.4921875,0.0111310339998454,1.4276356687719
20.145605032,20.1879029629988,"TH-37.wav",3440,1,32.8784,57.6923,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",52.9296875,0.0422979309987568,1.71387835286839
20.506529241,20.5553202740012,"TH-37.wav",3441,1,43.7345,59.5533,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",54.1015625,0.04879103300118,-3.48768837980381
21.472306481,21.5071837219998,"TH-37.wav",3442,1,53.66,77.8536,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",63.0859375,0.0348772409997764,-0.570905605162289
21.611629852,21.6479912299991,"TH-37.wav",3443,1,38.7717,62.3449,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",47.8515625,0.0363613779991283,-0.167005190708962
21.787314664,21.8429698359983,"TH-37.wav",3444,1,41.2531,60.794,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",49.0234375,0.0556551719982963,10.1088068706219
22.194307862,22.2110044129998,"TH-37.wav",3445,1,41.8734,51.4888,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",47.8515625,0.0166965509997681,-1.45148282496649
22.66094924,22.6893333780005,"TH-37.wav",3446,1,58.0025,77.2333,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",63.4765625,0.028384138000547,4.39416188754198
25.757899585,25.7842430330003,"TH-37.wav",3447,1,47.7667,77.8536,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",72.0703125,0.0263434480002616,0.73609872322307
25.910023631,25.9667919069993,"TH-37.wav",3448,1,41.8734,50.2481,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",47.8515625,0.0567682759992749,3.35517370569865
26.086301653,26.1213644119996,"TH-37.wav",3449,1,38.7717,64.5161,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",47.0703125,0.0350627589996293,4.35897386208466
26.580897514,26.6037161349988,"TH-37.wav",3450,1,39.3921,52.1092,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",44.7265625,0.0228186209988053,0.279133755395908
26.603716135,26.6103947550005,"TH-37.wav",3451,1,53.0397,70.0993,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",65.0390625,0.00667862000045716,1.59066054462793
26.618732689,26.6263388959984,"TH-37.wav",3452,1,58.3127,67.3077,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",65.4296875,0.0076062069983891,2.36620613263546
26.89618855,26.927911997999,"TH-37.wav",3453,1,39.3921,54.9007,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",47.0703125,0.0317234479989565,-0.0234576560849373
27.602876136,27.6186451009986,"TH-37.wav",3454,1,55.5211,72.2705,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",69.7265625,0.0157689649986423,7.13874459524551
27.979771219,28.0274491489988,"TH-37.wav",3455,1,50.5583,75.3722,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",65.0390625,0.0476779299988266,-1.04703306493982
27.97160846,27.9834815629997,"TH-37.wav",3456,1,40.9429,49.3176,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",45.8984375,0.0118731029997434,-0.494858541642417
30.430848549,30.4547802730012,"TH-37.wav",3457,1,55.8313,77.8536,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",69.7265625,0.0239317240011587,-0.434824704848084
30.711827861,30.7467051020016,"TH-37.wav",3458,1,41.5633,57.6923,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",52.9296875,0.0348772410015954,3.05294778321539
30.987251998,31.0013513080013,"TH-37.wav",3459,1,52.1092,75.3722,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",64.6484375,0.0140993100012565,-0.984789592785736
31.008957515,31.0397533770015,"TH-37.wav",3460,1,51.1787,78.1638,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",69.3359375,0.0307958620014688,-3.22427338407472
31.168876826,31.1829761359994,"TH-37.wav",3461,1,52.4194,71.0298,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",58.3984375,0.0140993099994375,2.46454376681138
31.186686481,31.2187809629996,"TH-37.wav",3462,1,52.1092,75.062,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",64.2578125,0.032094481999593,1.01549010007488
31.180193378,31.1889126879989,"TH-37.wav",3463,1,46.2159,54.9007,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",50.5859375,0.00871930999892356,-0.362211259349542
31.342519897,31.3670081729998,"TH-37.wav",3464,1,38.4615,52.1092,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",44.7265625,0.0244882759998291,2.12478122388659
31.378695759,31.4035550690005,"TH-37.wav",3465,1,40.6328,53.0397,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",47.4609375,0.0248593100004655,3.53982167761693
31.629332687,31.6649519969997,"TH-37.wav",3466,1,39.3921,69.4789,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",48.2421875,0.0356193099996744,2.61502680722055
31.780976136,31.8117719979996,"TH-37.wav",3467,1,41.8734,50.8685,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",47.4609375,0.0307958619996498,2.39515999490047
34.285194758,34.3069002749996,"TH-37.wav",3468,1,49.938,72.8908,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",57.6171875,0.0217055169996456,3.6123085255159
36.823538206,36.8387506199986,"TH-37.wav",3469,1,59.8635,72.5806,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",64.2578125,0.0152124139985972,3.33304657462306
37.346536136,37.3743637209996,"TH-37.wav",3470,1,44.3548,55.2109,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",50.5859375,0.0278275849996135,2.46494540699462
37.606464412,37.6218623429998,"TH-37.wav",3471,1,54.2804,72.5806,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",63.8671875,0.0153979309998249,5.2265446854684
37.780025791,37.7978354460007,"TH-37.wav",3472,1,54.5906,71.9603,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",64.6484375,0.0178096550007467,2.86744333989862
37.757578206,37.7816954469987,"TH-37.wav",3473,1,42.1836,54.9007,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",50.5859375,0.0241172409987485,-2.10706559195002
38.091414757,38.1159030319994,"TH-37.wav",3474,1,50.5583,62.9653,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",59.5703125,0.0244882749993849,-1.66730339744571
38.219054068,38.2479947570006,"TH-37.wav",3475,1,33.1886,48.0769,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",45.1171875,0.0289406890005921,2.6864231475756
38.245211999,38.259125792,"TH-37.wav",3476,1,51.799,65.4467,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",60.7421875,0.0139137930000288,-3.1392163210959
38.265433378,38.2735961360003,"TH-37.wav",3477,1,43.1141,67.6179,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",61.9140625,0.00816275800025323,4.06524027469464
38.419361654,38.4737182050015,"TH-37.wav",3478,1,39.7022,51.4888,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",46.6796875,0.0543565510015469,0.924102660425162
38.475758895,38.481695447001,"TH-37.wav",3479,1,50.8685,69.7891,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",63.4765625,0.00593655200100329,-0.73174164059091
38.632071999,38.6602706190007,"TH-37.wav",3480,1,52.7295,74.1315,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",64.6484375,0.0281986200006941,-1.64586242918033
38.61389131,38.6328140679995,"TH-37.wav",3481,1,39.7022,52.4194,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",48.6328125,0.0189227579994622,4.91167727235211
38.795327169,38.8290913069992,"TH-37.wav",3482,1,53.3499,75.6824,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",59.9609375,0.0337641379992419,2.3040215854004
38.849498203,38.854321651,"TH-37.wav",3483,1,51.799,69.4789,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",65.4296875,0.00482344800002465,-0.0116253785678801
38.97332924,39.0056092400013,"TH-37.wav",3484,1,38.4615,53.0397,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",44.7265625,0.0322800000012649,5.35166299522217
39.273315447,39.2827768260006,"TH-37.wav",3485,1,51.1787,65.7568,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",61.1328125,0.00946137900064059,-3.53182281190393
39.264781654,39.2759126879998,"TH-37.wav",3486,1,39.7022,48.3871,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",46.2890625,0.0111310339998454,-0.648435737802909
39.574903723,39.5882609640014,"TH-37.wav",3487,1,52.1092,69.7891,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",63.0859375,0.0133572410013585,4.93479491409039
39.892260964,39.9076588949998,"TH-37.wav",3488,1,44.665,54.2804,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",48.6328125,0.0153979309998249,-0.170763885844634
39.906174757,39.9380837219984,"TH-37.wav",3489,1,56.7618,93.9826,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",64.2578125,0.0319089649983653,-1.03838015422598
40.554220964,40.5761119989995,"TH-37.wav",3490,1,53.0397,73.201,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",63.4765625,0.0218910349994985,6.12859203862161
41.62484302,41.6550823289987,"TH-37.wav",3491,1,40.9429,54.5906,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",49.0234375,0.0302393089987163,2.62511974767873
44.009313376,44.046973376,"TH-37.wav",3492,1,41.2531,59.2432,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",49.0234375,0.0376599999999598,0.15024578813121
44.892656413,44.9010046890001,"TH-37.wav",3493,1,56.4516,66.9975,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",60.3515625,0.00834827600010613,-7.96551616736388
47.218506757,47.2301943430003,"TH-37.wav",3494,1,62.3449,82.8164,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",69.7265625,0.0116875860003347,3.22205544359084
48.756465378,48.7770577909987,"TH-37.wav",3495,1,52.1092,65.7568,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",61.1328125,0.020592412998667,2.70706468682773
48.745890895,48.7588771019989,"TH-37.wav",3496,1,40.6328,48.0769,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",43.9453125,0.0129862069989031,-0.0588054916555766
49.114837102,49.1395108949992,"TH-37.wav",3497,1,41.2531,50.5583,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",47.8515625,0.0246737929992378,1.9631969835111
51.990301929,52.0086681360012,"TH-37.wav",3498,1,44.9752,66.6873,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",57.2265625,0.018366207001236,-1.03404204288232
53.28217986,53.315572963,"TH-37.wav",3499,1,56.1414,92.4318,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",70.8984375,0.0333931029999803,0.125484479832419
56.108135723,56.1153708950009,"TH-37.wav",3500,1,62.9653,72.8908,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",65.8203125,0.00723517200094648,-1.64762977002571
56.117411585,56.1418998599994,"TH-37.wav",3501,1,70.4094,89.0199,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",82.2265625,0.0244882749993849,-0.547869838552387
56.387656413,56.4253164119995,"TH-37.wav",3502,1,44.9752,58.933,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",55.6640625,0.0376599989995157,-1.71160804610037
56.665347446,56.6859398600009,"TH-37.wav",3503,1,50.5583,61.1042,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",56.4453125,0.0205924140009301,-0.496673933042544
56.790357792,56.8241219299992,"TH-37.wav",3504,1,49.938,60.794,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",56.4453125,0.0337641379992419,2.13554479960326
56.929495721,56.9643729619998,"TH-37.wav",3505,1,45.2854,57.072,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",54.1015625,0.0348772409997764,1.50721132268463
57.31904055,57.3307281360003,"TH-37.wav",3506,1,57.072,74.4417,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",64.6484375,0.0116875860003347,0.264313307813025
57.340375033,57.3572571020014,"TH-37.wav",3507,1,55.2109,74.1315,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",71.6796875,0.01688206900144,-5.45213634272749
57.982896413,57.9912446890001,"TH-37.wav",3508,1,52.4194,62.3449,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",56.8359375,0.00834827600010613,-1.30654314597092
58.063967446,58.0793653769998,"TH-37.wav",3509,1,36.9107,50.2481,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",42.3828125,0.0153979309998249,-0.281127941681218
58.10069986,58.1207357220004,"TH-37.wav",3510,1,39.7022,49.6278,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",46.6796875,0.0200358620004408,0.460229440571379
58.08122055,58.1023695149992,"TH-37.wav",3511,1,24.1935,31.6377,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",28.3203125,0.0211489649991563,2.51492536097938
58.236139861,58.259329514999,"TH-37.wav",3512,1,38.7717,54.9007,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",42.3828125,0.0231896539989975,0.71856055765867
59.00343572,59.0110419270002,"TH-37.wav",3513,1,54.2804,71.9603,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",55.2734375,0.00760620700020809,-2.17689898894862
59.035275723,59.0586508949988,"TH-37.wav",3514,1,53.9702,67.3077,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",59.5703125,0.0233751719988504,-1.69275198069033
59.331008826,59.3668136529991,"TH-37.wav",3515,1,40.0124,52.4194,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",45.5078125,0.0358048269990832,0.247870280974025
59.570828827,59.6029233090014,"TH-37.wav",3516,1,41.8734,59.2432,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",48.2421875,0.032094482001412,-1.51355321909369
60.810103999,60.8316239980016,"TH-37.wav",3517,1,41.8734,52.7295,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",48.2421875,0.0215199990016117,-4.04427774245826
61.146890895,61.1632164119991,"TH-37.wav",3518,1,48.3871,57.6923,"TH-37 (T2019-09-03_09-53-10_0000010).Table.1.selections.txt",52.9296875,0.0163255169991317,1.47483416797213
